country,year,month,temperature_celsius,wind_kph,precip_mm,humidity,pressure_mb,uv_index
Democratic Republic of Congo,2024,10,27.86774193548387,8.074193548387097,10.11,69.7741935483871,1014.4516129032259,5.983870967741935
Democratic Republic of Congo,2024,11,26.9,4.866666666666666,15.35,76.9,1013.4333333333333,5.526666666666667
Democratic Republic of Congo,2024,12,29.032258064516128,4.812903225806451,10.24,69.16129032258064,1012.258064516129,8.061290322580644
Democratic Republic of Congo,2025,1,27.719354838709677,6.541935483870968,3.14,72.06451612903226,1013.5483870967741,7.119354838709677
Democratic Republic of Congo,2025,2,27.788888888888888,5.214814814814815,1.2,73.81481481481481,1013.2222222222222,8.6
Democratic Republic of Congo,2025,3,27.75161290322581,6.300000000000001,18.370000000000005,74.87096774193549,1013.8387096774194,7.538709677419354
Democratic Republic of Congo,2025,4,26.91,4.8966666666666665,6.04,79.66666666666667,1013.9333333333333,6.3533333333333335
Democratic Republic of Congo,2025,5,25.97741935483871,4.629032258064516,3.23,83.16129032258064,1015.6129032258065,4.848387096774194
Democratic Republic of Congo,2025,6,24.990000000000002,6.739999999999999,0.0,80.83333333333333,1016.7333333333333,3.3133333333333335
Democratic Republic of Congo,2025,7,22.787096774193547,8.187096774193549,0.0,77.54838709677419,1019.0645161290323,2.235483870967742
Democratic Republic of Congo,2025,8,21.932258064516127,9.374193548387098,0.0,75.64516129032258,1018.6451612903226,1.9258064516129034
Democratic Republic of Congo,2025,9,24.273333333333333,9.886666666666665,0.75,74.33333333333333,1017.3666666666667,2.1166666666666667
Democratic Republic of Congo,2025,10,25.067741935483873,7.306451612903226,4.02,77.61290322580645,1015.5806451612904,2.2161290322580647
Democratic Republic of Congo,2025,11,24.353333333333335,4.296666666666667,9.94,87.36666666666666,1014.9,1.7866666666666666
Democratic Republic of Congo,2025,12,24.538709677419355,4.341935483870968,1.29,87.3225806451613,1013.6774193548387,1.6
Democratic Republic of Congo,2026,1,24.18,5.6,1.08,89.33333333333333,1013.8333333333334,1.5333333333333334
Democratic Republic of Congo,2026,2,23.333333333333332,4.983333333333333,0.26,91.33333333333333,1014.1666666666666,1.7333333333333332
Denmark,2024,5,18.58823529411765,22.13529411764706,0.9400000000000001,62.76470588235294,1014.4705882352941,4.529411764705882
Denmark,2024,6,18.417241379310347,21.99310344827586,4.34,63.689655172413794,1011.448275862069,4.068965517241379
Denmark,2024,7,19.282758620689656,17.279310344827586,7.03,66.86206896551724,1012.5172413793103,4.793103448275862
Denmark,2024,8,20.983870967741936,18.606451612903225,4.44,60.0,1013.8709677419355,5.225806451612903
Denmark,2024,9,18.563333333333333,19.60666666666667,4.7,65.26666666666667,1015.9,4.533333333333333
Denmark,2024,10,12.341935483870968,20.55483870967742,1.9800000000000002,81.6774193548387,1016.0645161290323,1.4258064516129034
Denmark,2024,11,7.0600000000000005,19.43,1.4,83.26666666666667,1016.7,0.29
Denmark,2024,12,5.741935483870968,21.925806451612903,1.7599999999999998,86.87096774193549,1016.483870967742,0.16129032258064516
Denmark,2025,1,3.541935483870968,22.677419354838708,3.2600000000000002,87.64516129032258,1010.2903225806451,0.2967741935483871
Denmark,2025,2,2.292857142857143,17.385714285714286,0.2,83.07142857142857,1027.3214285714287,0.6107142857142858
Denmark,2025,3,6.748387096774193,18.45483870967742,0.41000000000000003,74.25806451612904,1016.3870967741935,1.4483870967741934
Denmark,2025,4,10.770000000000001,14.403333333333334,0.19000000000000003,69.86666666666666,1019.0666666666667,2.0733333333333333
Denmark,2025,5,13.138709677419355,17.925806451612903,1.98,65.2258064516129,1014.0645161290323,2.6903225806451614
Denmark,2025,6,17.146666666666665,23.566666666666666,3.68,68.03333333333333,1014.5333333333333,3.6666666666666665
Denmark,2025,7,19.69677419354839,16.329032258064515,5.07,73.25806451612904,1010.9677419354839,2.980645161290323
Denmark,2025,8,18.316129032258065,16.506451612903227,1.31,71.0,1013.8709677419355,2.1870967741935483
Denmark,2025,9,16.26,20.936666666666667,6.06,80.66666666666667,1016.5666666666667,0.8633333333333334
Denmark,2025,10,10.506451612903225,22.506451612903227,5.8500000000000005,86.03225806451613,1010.1290322580645,0.22258064516129034
Denmark,2025,11,6.1433333333333335,19.603333333333335,0.88,89.03333333333333,1010.7666666666667,0.03333333333333333
Denmark,2025,12,5.267741935483871,19.76451612903226,0.36,87.74193548387096,1017.5806451612904,0.0
Denmark,2026,1,-0.19666666666666666,26.423333333333336,1.97,83.6,1009.0333333333333,0.0
Denmark,2026,2,-2.933333333333333,38.516666666666666,1.48,75.33333333333333,1012.6666666666666,0.0
Djibouti,2024,5,34.38235294117647,17.105882352941176,0.0,55.11764705882353,1004.4117647058823,7.647058823529412
Djibouti,2024,6,36.241379310344826,15.979310344827585,0.11,49.55172413793103,1001.448275862069,8.310344827586206
Djibouti,2024,7,37.875,19.560714285714287,0.26,40.82142857142857,1000.5357142857143,8.642857142857142
Djibouti,2024,8,35.86129032258064,19.65806451612903,9.61,48.67741935483871,1003.3548387096774,7.967741935483871
Djibouti,2024,9,36.18,15.723333333333333,0.18,47.6,1004.4333333333333,8.033333333333333
Djibouti,2024,10,32.483870967741936,15.616129032258065,0.07,58.0,1009.516129032258,9.46774193548387
Djibouti,2024,11,29.57,18.273333333333333,0.7999999999999999,59.36666666666667,1013.4666666666667,8.09
Djibouti,2024,12,27.951612903225808,19.219354838709677,0.08,57.61290322580645,1015.0322580645161,7.483870967741935
Djibouti,2025,1,26.677419354838708,19.374193548387098,0.18,60.54838709677419,1015.3225806451613,7.809677419354839
Djibouti,2025,2,27.482142857142858,18.342857142857145,0.16999999999999998,61.92857142857143,1014.2857142857143,9.935714285714285
Djibouti,2025,3,28.641935483870967,19.374193548387098,0.36,63.67741935483871,1013.2903225806451,10.858064516129033
Djibouti,2025,4,30.77,17.653333333333332,0.03,58.86666666666667,1011.3333333333334,11.973333333333333
Djibouti,2025,5,33.02258064516129,11.62258064516129,0.06,51.354838709677416,1007.6451612903226,10.66451612903226
Djibouti,2025,6,36.28666666666666,11.376666666666667,0.0,43.3,1005.2333333333333,10.153333333333334
Djibouti,2025,7,39.987096774193546,19.996774193548386,0.0,34.774193548387096,1004.4516129032259,9.33548387096774
Djibouti,2025,8,35.541935483870965,17.09032258064516,1.53,48.903225806451616,1006.3225806451613,9.174193548387096
Djibouti,2025,9,34.016666666666666,9.363333333333333,0.0,52.03333333333333,1007.2666666666667,8.816666666666666
Djibouti,2025,10,30.90967741935484,11.725806451612904,0.0,56.54838709677419,1011.6774193548387,7.396774193548388
Djibouti,2025,11,27.696666666666665,18.08,0.45999999999999996,57.96666666666667,1016.2666666666667,5.776666666666667
Djibouti,2025,12,25.606451612903225,18.258064516129032,1.43,63.54838709677419,1015.8064516129032,4.870967741935484
Djibouti,2026,1,24.98,19.71333333333333,0.54,62.43333333333333,1018.3333333333334,4.736666666666666
Djibouti,2026,2,25.150000000000002,21.516666666666666,0.09,62.333333333333336,1018.0,5.366666666666667
Dominica,2024,5,30.352941176470587,9.023529411764706,2.71,67.0,1014.6470588235294,5.705882352941177
Dominica,2024,6,30.013333333333332,10.863333333333333,6.09,68.53333333333333,1014.5333333333333,6.066666666666666
Dominica,2024,7,28.710714285714285,10.260714285714286,4.08,76.21428571428571,1014.8571428571429,6.071428571428571
Dominica,2024,8,28.216129032258067,13.5,6.48,81.38709677419355,1014.741935483871,6.064516129032258
Dominica,2024,9,27.216666666666665,10.403333333333334,3.88,88.4,1012.0666666666667,5.2
Dominica,2024,10,27.799999999999997,13.77741935483871,2.24,76.87096774193549,1011.483870967742,0.4838709677419355
Dominica,2024,11,27.2551724137931,14.455172413793104,4.11,78.37931034482759,1010.7241379310345,0.0
Dominica,2024,12,25.05483870967742,17.061290322580643,4.29,85.0,1013.8387096774194,0.022580645161290325
Dominica,2025,1,24.603333333333335,20.4,2.2199999999999998,83.4,1015.3666666666667,0.020000000000000004
Dominica,2025,2,24.775000000000002,25.282142857142855,3.87,79.25,1015.4285714285714,0.0
Dominica,2025,3,25.312903225806455,17.82903225806452,3.24,75.35483870967742,1014.3870967741935,0.0
Dominica,2025,4,25.483333333333334,18.94,3.2,77.03333333333333,1013.7666666666667,0.0
Dominica,2025,5,26.338709677419356,17.835483870967742,5.92,79.90322580645162,1014.3225806451613,0.0
Dominica,2025,6,26.476666666666667,23.863333333333333,3.14,78.2,1016.1666666666666,0.0
Dominica,2025,7,26.751612903225805,20.009677419354837,3.0,77.83870967741936,1015.6451612903226,0.0
Dominica,2025,8,27.312903225806455,16.893548387096775,4.3,78.03225806451613,1013.9677419354839,0.0
Dominica,2025,9,27.56,14.633333333333333,2.71,77.06666666666666,1012.7333333333333,0.0
Dominica,2025,10,27.416129032258063,16.758064516129032,5.85,78.09677419354838,1011.1935483870968,0.0
Dominica,2025,11,26.373333333333335,18.263333333333332,5.1899999999999995,77.1,1012.6,0.0
Dominica,2025,12,25.37741935483871,19.141935483870967,3.15,75.29032258064517,1013.0322580645161,0.0
Dominica,2026,1,25.103333333333335,18.403333333333332,5.03,76.83333333333333,1013.6333333333333,0.0
Dominica,2026,2,25.21666666666667,16.150000000000002,0.19,74.83333333333333,1015.1666666666666,0.0
Dominican Republic,2024,5,27.823529411764707,11.041176470588235,1.36,85.11764705882354,1015.4117647058823,6.176470588235294
Dominican Republic,2024,6,28.836666666666666,9.55,2.5700000000000003,82.83333333333333,1015.1333333333333,6.366666666666666
Dominican Republic,2024,7,26.814285714285713,10.342857142857142,7.1,88.42857142857143,1016.5357142857143,6.321428571428571
Dominican Republic,2024,8,26.345161290322583,8.97741935483871,1.26,89.45161290322581,1015.2258064516129,6.483870967741935
Dominican Republic,2024,9,25.323333333333334,7.3533333333333335,0.69,96.3,1012.2333333333333,4.2
Dominican Republic,2024,10,25.37,7.983333333333333,17.55,94.43333333333334,1011.8666666666667,0.3
Dominican Republic,2024,11,23.513793103448275,8.613793103448277,1.18,97.13793103448276,1011.0689655172414,0.0
Dominican Republic,2024,12,22.612903225806452,11.235483870967743,0.0,97.61290322580645,1014.2903225806451,0.0
Dominican Republic,2025,1,21.53666666666667,11.770000000000001,1.49,96.33333333333333,1016.2333333333333,0.0
Dominican Republic,2025,2,21.432142857142857,11.117857142857144,0.0,97.60714285714286,1016.1785714285714,0.0
Dominican Republic,2025,3,21.84193548387097,9.451612903225806,16.46,97.70967741935483,1014.6129032258065,0.0
Dominican Republic,2025,4,22.546666666666667,11.916666666666666,3.8200000000000003,95.76666666666667,1014.5333333333333,0.0
Dominican Republic,2025,5,23.351612903225806,9.787096774193548,23.79,97.70967741935483,1015.1290322580645,0.0
Dominican Republic,2025,6,23.970000000000002,8.463333333333333,3.66,95.7,1016.9666666666667,0.0
Dominican Republic,2025,7,24.270967741935483,8.47741935483871,0.0,94.74193548387096,1016.6451612903226,0.0
Dominican Republic,2025,8,25.08709677419355,8.941935483870967,0.0,93.51612903225806,1014.8387096774194,0.0
Dominican Republic,2025,9,25.14333333333333,6.33,0.0,93.96666666666667,1013.3333333333334,0.0
Dominican Republic,2025,10,24.65806451612903,7.087096774193548,4.46,96.2258064516129,1011.5806451612904,0.0
Dominican Republic,2025,11,23.476666666666667,9.206666666666667,0.0,97.06666666666666,1014.5333333333333,0.0
Dominican Republic,2025,12,22.393548387096775,9.851612903225806,0.0,96.0,1015.3225806451613,0.0
Dominican Republic,2026,1,21.813333333333333,9.673333333333334,0.0,96.0,1015.7666666666667,0.0
Dominican Republic,2026,2,22.349999999999998,15.716666666666669,0.0,94.16666666666667,1016.8333333333334,0.0
Ecuador,2024,5,15.229411764705882,5.452941176470588,0.6900000000000001,67.94117647058823,1017.1176470588235,5.117647058823529
Ecuador,2024,6,13.266666666666667,5.61,0.66,69.23333333333333,1018.5,4.966666666666667
Ecuador,2024,7,10.703448275862069,7.241379310344827,0.02,72.20689655172414,1018.7931034482758,4.551724137931035
Ecuador,2024,8,9.574193548387097,6.551612903225807,0.0,69.0,1019.4516129032259,4.258064516129032
Ecuador,2024,9,10.35,6.996666666666667,0.49,65.1,1017.3666666666667,2.9
Ecuador,2024,10,10.76,4.3,2.1,82.26666666666667,1016.3666666666667,0.3
Ecuador,2024,11,10.386206896551723,3.8551724137931034,1.76,89.34482758620689,1015.7586206896551,0.0
Ecuador,2024,12,10.316129032258065,3.806451612903226,2.43,91.58064516129032,1016.1935483870968,0.0
Ecuador,2025,1,9.843333333333334,4.0,2.46,88.03333333333333,1016.6666666666666,0.0
Ecuador,2025,2,10.235714285714286,3.757142857142857,3.98,91.71428571428571,1015.6785714285714,0.0
Ecuador,2025,3,9.873333333333333,3.95,4.659999999999999,90.63333333333334,1016.4,0.0
Ecuador,2025,4,10.013333333333332,4.3533333333333335,1.32,89.16666666666667,1016.1666666666666,0.0
Ecuador,2025,5,9.896666666666667,4.91,1.06,87.26666666666667,1017.2333333333333,0.0
Ecuador,2025,6,9.346666666666666,5.61,0.32,83.6,1017.7,0.0
Ecuador,2025,7,9.041935483870969,5.987096774193549,0.54,78.0,1018.1935483870968,0.0
Ecuador,2025,8,9.264516129032257,5.341935483870968,0.02,79.74193548387096,1017.9354838709677,0.0
Ecuador,2025,9,10.146666666666667,5.11,0.24000000000000002,76.26666666666667,1017.3,0.0
Ecuador,2025,10,10.351612903225806,3.838709677419355,3.35,86.87096774193549,1016.3548387096774,0.0
Ecuador,2025,11,10.626666666666667,3.6700000000000004,8.31,92.03333333333333,1015.8333333333334,0.0
Ecuador,2025,12,10.790322580645162,3.796774193548387,2.6,87.80645161290323,1015.4193548387096,0.0
Ecuador,2026,1,10.886666666666667,3.636666666666667,9.55,92.7,1015.8333333333334,0.0
Ecuador,2026,2,10.950000000000001,3.6,1.01,92.66666666666667,1017.5,0.0
Egypt,2024,5,33.588235294117645,16.947058823529414,0.0,22.11764705882353,1012.3529411764706,7.705882352941177
Egypt,2024,6,37.84666666666667,19.706666666666667,0.0,21.433333333333334,1006.8333333333334,9.5
Egypt,2024,7,37.5,15.757142857142856,0.0,25.107142857142858,1004.7142857142857,9.285714285714286
Egypt,2024,8,36.806451612903224,15.548387096774194,0.0,25.419354838709676,1007.0645161290323,9.193548387096774
Egypt,2024,9,32.70666666666667,14.993333333333334,0.0,37.766666666666666,1011.1,8.066666666666666
Egypt,2024,10,27.903225806451612,15.86774193548387,0.0,38.61290322580645,1014.7096774193549,5.974193548387096
Egypt,2024,11,22.006666666666668,15.086666666666668,0.21,53.4,1018.8333333333334,3.283333333333333
Egypt,2024,12,19.596774193548388,16.37741935483871,0.0,46.29032258064516,1019.6129032258065,3.2870967741935484
Egypt,2025,1,19.35483870967742,13.806451612903226,0.0,49.16129032258065,1020.6774193548387,3.693548387096774
Egypt,2025,2,16.87857142857143,17.70714285714286,0.060000000000000005,45.357142857142854,1020.1785714285714,4.7250000000000005
Egypt,2025,3,22.812903225806455,14.812903225806451,0.0,37.58064516129032,1016.8387096774194,6.422580645161291
Egypt,2025,4,24.17,16.706666666666667,0.0,35.8,1013.6666666666666,7.34
Egypt,2025,5,28.43548387096774,16.316129032258065,0.0,31.838709677419356,1013.2258064516129,8.061290322580644
Egypt,2025,6,29.103333333333335,12.733333333333333,0.0,43.333333333333336,1010.9333333333333,9.51
Egypt,2025,7,32.44193548387097,9.774193548387096,0.0,38.645161290322584,1007.9354838709677,8.687096774193549
Egypt,2025,8,31.03548387096774,12.55483870967742,0.0,45.806451612903224,1009.6451612903226,7.6
Egypt,2025,9,27.683333333333334,13.229999999999999,0.0,54.3,1012.5666666666667,5.58
Egypt,2025,10,25.032258064516128,14.90967741935484,0.0,54.645161290322584,1016.1612903225806,3.4129032258064513
Egypt,2025,11,21.990000000000002,12.416666666666666,0.02,61.333333333333336,1017.9333333333333,1.7
Egypt,2025,12,16.164516129032258,13.283870967741937,0.04,59.45161290322581,1017.8387096774194,1.0580645161290323
Egypt,2026,1,14.729999999999999,13.44,0.0,52.0,1018.8333333333334,1.1733333333333333
Egypt,2026,2,17.916666666666668,11.950000000000001,0.0,42.333333333333336,1016.3333333333334,1.5833333333333333
El Salvador,2024,5,26.764705882352942,5.488235294117647,0.85,85.88235294117646,1013.5294117647059,6.352941176470588
El Salvador,2024,6,24.127586206896552,6.210344827586207,50.0,93.6896551724138,1013.0344827586207,5.206896551724138
El Salvador,2024,7,23.039285714285715,5.382142857142857,1.4200000000000002,95.57142857142857,1012.4285714285714,5.214285714285714
El Salvador,2024,8,21.187096774193545,4.296774193548386,2.91,96.58064516129032,1013.5483870967741,4.967741935483871
El Salvador,2024,9,23.57,3.8233333333333333,4.03,98.36666666666666,1009.8333333333334,3.0
El Salvador,2024,10,20.916666666666668,4.416666666666667,7.25,96.33333333333333,1011.5666666666667,0.3
El Salvador,2024,11,19.93448275862069,4.710344827586207,2.08,95.48275862068965,1011.1034482758621,0.0
El Salvador,2024,12,19.274193548387096,6.374193548387097,0.02,91.38709677419355,1013.1935483870968,0.0
El Salvador,2025,1,23.52,5.816666666666666,0.0,77.2,1012.0,0.0
El Salvador,2025,2,24.428571428571427,5.132142857142857,0.09,81.53571428571429,1011.1428571428571,0.0
El Salvador,2025,3,25.038709677419355,4.367741935483871,0.26,80.25806451612904,1010.7741935483871,0.0
El Salvador,2025,4,25.876666666666665,4.836666666666667,6.13,75.6,1010.5333333333333,0.0
El Salvador,2025,5,25.913333333333334,3.8400000000000003,5.27,89.4,1010.2,0.0
El Salvador,2025,6,24.09,3.996666666666667,12.41,94.8,1011.4333333333333,0.0
El Salvador,2025,7,24.370967741935484,4.719354838709678,6.01,91.09677419354838,1011.9677419354839,0.0
El Salvador,2025,8,24.812903225806455,4.248387096774193,15.620000000000001,91.74193548387096,1012.1290322580645,0.0
El Salvador,2025,9,24.983333333333334,3.9766666666666666,23.28,92.66666666666667,1011.6,0.0
El Salvador,2025,10,24.393548387096775,3.9741935483870967,14.950000000000001,94.7741935483871,1010.7096774193549,0.0
El Salvador,2025,11,24.759999999999998,5.406666666666666,0.07,80.96666666666667,1011.6666666666666,0.0
El Salvador,2025,12,24.641935483870967,4.990322580645161,2.1,85.19354838709677,1011.8709677419355,0.0
El Salvador,2026,1,23.73448275862069,5.706896551724138,0.0,72.06896551724138,1013.0344827586207,0.0
El Salvador,2026,2,24.383333333333336,8.700000000000001,0.0,46.333333333333336,1015.6666666666666,0.0
Equatorial Guinea,2024,5,30.076470588235296,10.823529411764707,1.1600000000000001,82.82352941176471,1010.7647058823529,6.176470588235294
Equatorial Guinea,2024,6,28.746666666666666,11.303333333333335,27.400000000000002,82.86666666666666,1012.1,5.966666666666667
Equatorial Guinea,2024,7,26.486206896551725,13.46206896551724,16.5,87.86206896551724,1014.1379310344828,5.689655172413793
Equatorial Guinea,2024,8,25.251612903225805,11.861290322580645,16.91,84.93548387096774,1014.258064516129,5.516129032258065
Equatorial Guinea,2024,9,26.883333333333333,10.253333333333334,8.96,87.5,1014.2333333333333,5.833333333333333
Equatorial Guinea,2024,10,25.74516129032258,7.196774193548387,20.41,82.61290322580645,1014.8387096774194,4.535483870967742
Equatorial Guinea,2024,11,27.403333333333332,6.03,5.63,78.83333333333333,1012.9666666666667,4.696666666666667
Equatorial Guinea,2024,12,27.822580645161292,7.506451612903225,0.91,72.83870967741936,1012.5806451612904,6.819354838709677
Equatorial Guinea,2025,1,28.687096774193545,7.106451612903226,0.73,72.41935483870968,1012.8387096774194,6.161290322580645
Equatorial Guinea,2025,2,31.0,6.389285714285714,1.59,72.14285714285714,1011.4285714285714,7.007142857142857
Equatorial Guinea,2025,3,29.361290322580647,6.683870967741935,5.99,77.7741935483871,1012.1290322580645,5.712903225806452
Equatorial Guinea,2025,4,29.136666666666667,4.966666666666667,2.08,82.8,1011.7333333333333,5.08
Equatorial Guinea,2025,5,28.703225806451613,5.922580645161291,5.7,87.16129032258064,1013.8064516129032,3.6838709677419357
Equatorial Guinea,2025,6,27.563333333333333,6.166666666666667,11.99,87.66666666666667,1015.2,3.716666666666667
Equatorial Guinea,2025,7,25.938709677419357,8.764516129032257,41.01,93.38709677419355,1016.6774193548387,1.4774193548387096
Equatorial Guinea,2025,8,25.870967741935484,8.961290322580645,7.16,90.6774193548387,1016.0,2.0903225806451613
Equatorial Guinea,2025,9,25.466666666666665,9.08,33.08,95.3,1015.0666666666667,1.4833333333333334
Equatorial Guinea,2025,10,25.490322580645163,6.0,7.26,95.25806451612904,1013.9354838709677,1.6838709677419357
Equatorial Guinea,2025,11,26.173333333333336,5.626666666666667,5.47,96.33333333333333,1012.8333333333334,1.1333333333333333
Equatorial Guinea,2025,12,25.97741935483871,5.851612903225806,4.19,94.16129032258064,1011.5483870967741,0.7903225806451613
Equatorial Guinea,2026,1,25.46333333333333,6.746666666666667,1.22,95.36666666666666,1011.6,0.74
Equatorial Guinea,2026,2,25.3,6.433333333333334,0.43,93.83333333333333,1012.0,0.7166666666666667
Eritrea,2024,5,23.341176470588238,15.617647058823529,0.8800000000000001,37.411764705882355,1012.0,5.588235294117647
Eritrea,2024,6,25.8,18.11,2.97,29.633333333333333,1009.7666666666667,6.5
Eritrea,2024,7,22.63103448275862,12.482758620689655,14.41,49.827586206896555,1010.4137931034483,5.172413793103448
Eritrea,2024,8,20.312903225806455,11.077419354838709,24.14,63.83870967741935,1011.6129032258065,4.548387096774194
Eritrea,2024,9,23.816666666666666,17.59,2.56,37.7,1011.8666666666667,5.833333333333333
Eritrea,2024,10,22.12258064516129,16.406451612903226,4.5200000000000005,40.32258064516129,1013.8064516129032,9.038709677419355
Eritrea,2024,11,19.736666666666668,8.243333333333334,2.67,61.4,1015.5,7.71
Eritrea,2024,12,17.700000000000003,7.638709677419355,0.16,53.12903225806452,1015.5806451612904,7.712903225806452
Eritrea,2025,1,18.306451612903224,6.97741935483871,0.17,45.0,1014.4516129032259,8.3
Eritrea,2025,2,19.482142857142858,7.685714285714285,1.23,49.035714285714285,1013.6071428571429,9.785714285714286
Eritrea,2025,3,21.229032258064517,5.838709677419355,1.91,40.774193548387096,1013.0645161290323,12.306451612903226
Eritrea,2025,4,22.90666666666667,11.806666666666667,0.19,35.03333333333333,1012.6,13.56
Eritrea,2025,5,23.970967741935485,13.038709677419355,0.86,30.225806451612904,1013.1290322580645,12.187096774193549
Eritrea,2025,6,25.64333333333333,15.506666666666666,0.13,19.333333333333332,1012.8,11.270000000000001
Eritrea,2025,7,22.629032258064516,9.125806451612902,4.68,44.87096774193548,1013.4193548387096,10.693548387096774
Eritrea,2025,8,20.95483870967742,9.896774193548387,7.92,57.96774193548387,1013.1935483870968,7.483870967741935
Eritrea,2025,9,23.17,13.276666666666667,1.09,40.86666666666667,1014.1,8.616666666666667
Eritrea,2025,10,20.85483870967742,12.48709677419355,1.77,42.58064516129032,1015.9354838709677,6.764516129032257
Eritrea,2025,11,20.966666666666665,7.573333333333333,0.07,52.266666666666666,1017.4666666666667,5.6899999999999995
Eritrea,2025,12,19.990322580645163,5.658064516129032,0.05,48.25806451612903,1016.1612903225806,4.84516129032258
Eritrea,2026,1,17.513333333333332,6.67,0.1,51.03333333333333,1017.8333333333334,5.193333333333333
Eritrea,2026,2,17.05,5.266666666666667,0.02,51.5,1017.0,5.183333333333333
Estonia,2024,5,21.529411764705884,16.805882352941175,2.13,43.1764705882353,1019.8823529411765,4.352941176470588
Estonia,2024,6,19.366666666666667,17.233333333333334,1.5,57.03333333333333,1011.1,4.433333333333334
Estonia,2024,7,20.785714285714285,17.025,6.25,64.5,1010.9285714285714,4.714285714285714
Estonia,2024,8,20.80322580645161,17.80322580645161,3.94,64.25806451612904,1012.0645161290323,5.096774193548387
Estonia,2024,9,18.720000000000002,14.763333333333332,2.76,65.86666666666666,1017.9666666666667,4.633333333333334
Estonia,2024,10,10.567741935483872,20.77741935483871,1.58,72.54838709677419,1015.6451612903226,1.2967741935483872
Estonia,2024,11,5.0233333333333325,24.383333333333333,3.32,83.63333333333334,1009.2666666666667,0.24000000000000002
Estonia,2024,12,2.0064516129032257,23.238709677419354,2.17,83.45161290322581,1011.6129032258065,0.1032258064516129
Estonia,2025,1,1.335483870967742,20.96451612903226,5.140000000000001,85.93548387096774,1006.7741935483871,0.1806451612903226
Estonia,2025,2,-1.457142857142857,14.475,0.32,79.35714285714286,1026.392857142857,0.5
Estonia,2025,3,4.609677419354839,18.58709677419355,0.86,69.03225806451613,1011.2903225806451,1.2645161290322582
Estonia,2025,4,7.666666666666667,16.506666666666668,2.83,63.46666666666667,1015.2,2.0166666666666666
Estonia,2025,5,11.380645161290323,16.81935483870968,0.5700000000000001,55.87096774193548,1010.9677419354839,2.9645161290322584
Estonia,2025,6,15.996666666666666,18.613333333333333,5.91,64.86666666666666,1007.9,3.1199999999999997
Estonia,2025,7,21.780645161290323,15.612903225806452,5.4,68.83870967741936,1010.1290322580645,3.7129032258064516
Estonia,2025,8,17.22258064516129,15.112903225806452,4.9399999999999995,70.41935483870968,1010.1612903225806,2.416129032258065
Estonia,2025,9,14.943333333333333,17.48,3.39,80.83333333333333,1018.6333333333333,1.3333333333333333
Estonia,2025,10,7.109677419354839,18.58709677419355,4.55,90.6774193548387,1009.5806451612904,0.27741935483870966
Estonia,2025,11,3.8133333333333335,18.083333333333332,2.19,91.56666666666666,1009.6666666666666,0.020000000000000004
Estonia,2025,12,2.574193548387097,21.13225806451613,1.06,88.48387096774194,1013.5806451612904,0.0
Estonia,2026,1,-8.263333333333334,17.21333333333333,1.22,88.46666666666667,1016.2666666666667,0.0
Estonia,2026,2,-12.133333333333333,13.916666666666666,0.060000000000000005,86.0,1024.5,0.0
Estonie,2024,7,23.3,16.9,0.0,61.0,1012.0,6.0
Ethiopia,2024,5,24.41764705882353,18.476470588235294,0.57,38.35294117647059,1020.1764705882352,5.882352941176471
Ethiopia,2024,6,22.26206896551724,23.06551724137931,15.68,48.51724137931034,1018.8275862068965,5.344827586206897
Ethiopia,2024,7,19.42142857142857,9.107142857142858,23.79,66.53571428571429,1016.6071428571429,4.25
Ethiopia,2024,8,18.5258064516129,10.90967741935484,31.64,73.74193548387096,1018.7741935483871,3.967741935483871
Ethiopia,2024,9,20.57,12.4,21.64,60.36666666666667,1023.5,4.266666666666667
Ethiopia,2024,10,19.661290322580644,10.774193548387096,8.85,59.67741935483871,1019.8064516129032,9.358064516129033
Ethiopia,2024,11,19.526666666666664,10.51,1.74,45.833333333333336,1022.8666666666667,9.79
Ethiopia,2024,12,21.403225806451612,12.425806451612903,0.0,28.161290322580644,1019.1935483870968,10.419354838709678
Ethiopia,2025,1,21.20967741935484,12.770967741935483,0.06,33.45161290322581,1022.1935483870968,10.587096774193547
Ethiopia,2025,2,23.042857142857144,15.553571428571429,0.0,28.5,1022.9642857142857,13.228571428571428
Ethiopia,2025,3,22.174193548387095,13.03225806451613,2.27,42.903225806451616,1023.1935483870968,12.906451612903227
Ethiopia,2025,4,23.0,10.253333333333334,0.67,34.0,1024.1666666666667,12.806666666666667
Ethiopia,2025,5,21.838709677419356,9.361290322580645,1.86,48.16129032258065,1024.3225806451612,11.241935483870968
Ethiopia,2025,6,20.596666666666668,9.406666666666666,0.72,56.0,1025.7333333333333,10.973333333333333
Ethiopia,2025,7,17.94516129032258,6.316129032258065,18.28,71.3225806451613,1026.1935483870968,8.864516129032259
Ethiopia,2025,8,16.64516129032258,6.132258064516129,18.38,77.58064516129032,1026.0967741935483,8.387096774193548
Ethiopia,2025,9,18.029999999999998,6.816666666666666,11.05,71.63333333333334,1025.3333333333333,10.25
Ethiopia,2025,10,18.896774193548385,9.774193548387096,3.1300000000000003,51.903225806451616,1025.5483870967741,9.05483870967742
Ethiopia,2025,11,18.183333333333334,10.196666666666665,0.03,44.4,1027.8666666666666,6.873333333333333
Ethiopia,2025,12,17.032258064516128,9.558064516129033,0.46,55.32258064516129,1026.1935483870968,5.941935483870967
