country,year,month,temperature_celsius,humidity,precip_mm,wind_kph,uv_index
Central African Republic,2025,4,28.683333333333334,70.4,0.25,7.36,6.486666666666666
Central African Republic,2025,5,27.76451612903226,74.7741935483871,2.78,7.406451612903226,5.72258064516129
Central African Republic,2025,6,27.02,77.1,0.54,5.506666666666666,5.473333333333333
Central African Republic,2025,7,25.338709677419356,86.38709677419355,10.26,4.680645161290323,3.832258064516129
Central African Republic,2025,8,25.238709677419354,85.54838709677419,7.94,4.725806451612903,3.0354838709677416
Central African Republic,2025,9,25.476666666666667,83.76666666666667,2.8400000000000003,4.466666666666667,3.246666666666667
Central African Republic,2025,10,24.635483870967743,88.70967741935483,10.51,3.893548387096774,2.6903225806451614
Central African Republic,2025,11,25.03666666666667,86.23333333333333,0.0,4.55,2.496666666666667
Central African Republic,2025,12,23.883870967741935,85.3225806451613,0.09,5.380645161290323,1.603225806451613
Central African Republic,2026,1,24.063333333333333,85.06666666666666,0.0,5.253333333333333,1.5933333333333333
Central African Republic,2026,2,23.5,92.57142857142857,0.06,4.671428571428572,1.4428571428571428
Chad,2024,5,41.63529411764706,19.352941176470587,0.0,13.794117647058824,9.941176470588236
Chad,2024,6,37.78666666666666,35.5,0.30000000000000004,13.233333333333333,9.2
Chad,2024,7,31.655172413793103,57.724137931034484,4.78,13.06551724137931,7.793103448275862
Chad,2024,8,28.87741935483871,71.19354838709677,10.469999999999999,17.129032258064516,6.419354838709677
Chad,2024,9,30.08,71.6,9.129999999999999,12.153333333333334,7.233333333333333
Chad,2024,10,31.43548387096774,48.67741935483871,0.0,14.422580645161291,6.725806451612903
Chad,2024,11,28.293333333333333,21.133333333333333,0.0,23.10666666666667,5.13
Chad,2024,12,28.280645161290323,17.29032258064516,0.0,19.164516129032258,7.209677419354839
Chad,2025,1,29.519354838709678,16.032258064516128,0.0,20.783870967741933,7.696774193548387
Chad,2025,2,31.075,12.035714285714286,0.0,19.678571428571427,8.296428571428573
Chad,2025,3,35.34193548387096,9.935483870967742,0.0,23.56451612903226,7.651612903225806
Chad,2025,4,36.236666666666665,15.766666666666667,0.0,21.273333333333333,6.766666666666667
Chad,2025,5,35.251612903225805,32.354838709677416,0.0,16.690322580645162,5.935483870967742
Chad,2025,6,32.1,50.7,0.0,14.639999999999999,5.903333333333333
Chad,2025,7,27.56451612903226,77.0,0.8899999999999999,14.96774193548387,3.7161290322580647
Chad,2025,8,26.112903225806452,86.64516129032258,3.93,14.541935483870969,3.5161290322580645
Chad,2025,9,27.15,87.56666666666666,0.09999999999999999,12.003333333333334,3.27
Chad,2025,10,28.258064516129032,56.774193548387096,0.0,12.964516129032257,2.4516129032258065
Chad,2025,11,25.723333333333336,26.633333333333333,0.0,19.56,1.5599999999999998
Chad,2025,12,21.16774193548387,34.0,0.0,16.441935483870967,1.2064516129032257
Chad,2026,1,20.41,25.133333333333333,0.0,16.653333333333332,1.2533333333333334
Chad,2026,2,20.728571428571428,23.142857142857142,0.0,15.028571428571428,1.2
Chile,2024,5,6.882352941176471,85.23529411764706,2.3,7.847058823529412,4.0588235294117645
Chile,2024,6,7.8133333333333335,86.1,10.31,6.793333333333333,4.133333333333334
Chile,2024,7,4.231034482758621,73.24137931034483,0.0,4.8,3.586206896551724
Chile,2024,8,5.583870967741936,77.51612903225806,1.8,5.712903225806452,3.4193548387096775
Chile,2024,9,7.716666666666667,82.66666666666667,0.18,5.296666666666667,3.1666666666666665
Chile,2024,10,10.893333333333334,81.5,5.1899999999999995,3.8666666666666667,0.3
Chile,2024,11,12.817241379310344,65.93103448275862,0.0,3.613793103448276,0.020689655172413793
Chile,2024,12,17.94516129032258,46.354838709677416,0.0,4.203225806451614,0.08064516129032258
Chile,2025,1,16.19,62.86666666666667,0.0,3.756666666666667,0.03666666666666667
Chile,2025,2,15.742857142857144,62.5,0.0,3.6142857142857143,0.0
Chile,2025,3,13.66451612903226,75.51612903225806,0.0,3.7419354838709675,0.0
Chile,2025,4,10.333333333333334,78.9,0.0,3.6700000000000004,0.0
Chile,2025,5,8.625806451612902,88.06451612903226,2.3,3.7870967741935484,0.0
Chile,2025,6,4.536666666666666,91.53333333333333,6.949999999999999,4.533333333333333,0.0
Chile,2025,7,5.490322580645161,90.12903225806451,0.04,4.34516129032258,0.0
Chile,2025,8,6.919354838709677,91.96774193548387,6.22,4.880645161290323,0.0
Chile,2025,9,8.436666666666666,86.96666666666667,0.46,4.043333333333333,0.0
Chile,2025,10,11.493548387096775,76.0,0.35,3.8,0.0
Chile,2025,11,13.113333333333333,75.16666666666667,0.0,3.6733333333333333,0.0
Chile,2025,12,16.24838709677419,68.03225806451613,0.05,3.796774193548387,0.0
Chile,2026,1,17.706666666666667,67.56666666666666,0.15,3.9566666666666666,0.0
Chile,2026,2,17.54285714285714,78.0,0.0,4.785714285714286,0.0
China,2024,5,21.705882352941178,57.88235294117647,0.17,11.670588235294119,1.411764705882353
China,2024,6,27.386206896551727,49.93103448275862,2.3899999999999997,10.289655172413791,1.0
China,2024,7,27.389655172413796,72.96551724137932,10.77,10.524137931034483,1.0
China,2024,8,26.706451612903226,77.58064516129032,9.7,6.906451612903226,1.0
China,2024,9,22.066666666666666,66.36666666666666,0.24,7.506666666666666,3.066666666666667
China,2024,10,18.06451612903226,44.74193548387097,0.17,8.474193548387097,1.4774193548387096
China,2024,11,11.786666666666667,42.06666666666667,0.04,8.826666666666666,0.27666666666666667
China,2024,12,2.293548387096774,24.516129032258064,0.01,9.806451612903226,0.0
China,2025,1,0.8161290322580644,28.741935483870968,0.01,7.490322580645161,0.03225806451612903
China,2025,2,3.6785714285714284,17.607142857142858,0.04,10.682142857142859,0.0035714285714285718
China,2025,3,14.683870967741935,23.677419354838708,0.21,11.619354838709677,0.27419354838709675
China,2025,4,22.083333333333332,25.4,2.3,16.763333333333332,0.8033333333333333
China,2025,5,25.693548387096776,40.38709677419355,1.83,14.064516129032258,1.4870967741935484
China,2025,6,31.779999999999998,40.03333333333333,0.73,13.653333333333334,1.9033333333333333
China,2025,7,31.861290322580647,61.935483870967744,2.55,9.641935483870967,2.1548387096774193
China,2025,8,30.164516129032258,65.74193548387096,6.01,9.35483870967742,1.7096774193548387
China,2025,9,27.706666666666667,47.43333333333333,0.17,11.046666666666665,1.51
China,2025,10,16.929032258064513,52.32258064516129,3.43,8.429032258064517,0.970967741935484
China,2025,11,13.2,27.166666666666668,1.47,11.323333333333332,0.6333333333333333
China,2025,12,4.635483870967741,28.70967741935484,0.58,9.716129032258063,0.4483870967741936
China,2026,1,2.796666666666667,26.033333333333335,0.01,8.593333333333334,0.5766666666666667
China,2026,2,5.228571428571429,16.571428571428573,0.0,11.642857142857142,0.8571428571428571
Colombia,2024,6,13.5,80.0,0.02,4.7,3.0
Comoros,2024,5,25.8,77.94117647058823,1.78,26.735294117647058,6.705882352941177
Comoros,2024,6,25.43103448275862,75.03448275862068,1.57,21.66551724137931,6.931034482758621
Comoros,2024,7,25.364285714285717,69.03571428571429,2.06,21.22142857142857,7.0
Comoros,2024,8,25.09032258064516,70.80645161290323,2.65,20.38064516129032,6.838709677419355
Comoros,2024,9,25.136666666666667,75.66666666666667,5.859999999999999,14.81,6.6
Comoros,2024,10,26.4,74.45161290322581,5.72,14.896774193548387,10.516129032258064
Comoros,2024,11,26.373333333333335,76.66666666666667,15.84,10.01,10.92
Comoros,2024,12,26.44516129032258,75.87096774193549,15.68,10.990322580645161,9.896774193548387
Comoros,2025,1,26.58709677419355,79.16129032258064,17.14,19.232258064516127,11.003225806451614
Comoros,2025,2,27.589285714285715,75.64285714285714,6.38,21.710714285714285,11.885714285714286
Comoros,2025,3,27.9,78.64516129032258,22.95,13.212903225806452,11.97741935483871
Comoros,2025,4,27.863333333333333,76.26666666666667,18.740000000000002,11.913333333333332,10.67
Comoros,2025,5,27.661290322580644,73.7741935483871,11.65,19.86774193548387,8.564516129032258
Comoros,2025,6,26.5,66.83333333333333,2.4,21.15666666666667,7.89
Comoros,2025,7,25.251612903225805,67.35483870967742,1.18,23.625806451612902,7.645161290322581
Comoros,2025,8,25.1,66.3225806451613,1.5799999999999998,19.738709677419354,9.35483870967742
Comoros,2025,9,25.563333333333333,70.4,1.98,15.676666666666668,10.153333333333334
Comoros,2025,10,25.806451612903224,72.12903225806451,5.08,13.716129032258063,9.696774193548388
Comoros,2025,11,25.736666666666668,75.2,8.77,9.863333333333333,9.413333333333332
Comoros,2025,12,25.60967741935484,73.87096774193549,9.2,11.119354838709677,9.064516129032258
Comoros,2026,1,26.636666666666667,75.7,10.860000000000001,19.52,7.166666666666667
Comoros,2026,2,27.17142857142857,77.71428571428571,0.88,18.27142857142857,7.242857142857143
Congo,2024,5,31.68823529411765,58.1764705882353,0.14,9.011764705882353,9.058823529411764
Congo,2024,6,31.75172413793103,48.275862068965516,0.01,7.772413793103448,9.620689655172415
Congo,2024,7,30.620689655172413,47.793103448275865,0.0,9.10344827586207,9.517241379310345
Congo,2024,8,31.89032258064516,42.29032258064516,0.0,11.061290322580644,9.64516129032258
Congo,2024,9,28.716666666666665,62.06666666666667,0.48000000000000004,8.76,8.933333333333334
Congo,2024,10,28.06451612903226,69.06451612903226,10.870000000000001,8.087096774193547,6.019354838709678
Congo,2024,11,27.113333333333333,76.16666666666667,13.84,4.85,5.52
Congo,2024,12,29.270967741935483,67.90322580645162,11.639999999999999,4.829032258064516,8.180645161290322
Congo,2025,1,28.335483870967742,70.03225806451613,3.9499999999999997,6.535483870967742,7.438709677419355
Congo,2025,2,27.582142857142856,74.67857142857143,1.31,5.439285714285715,8.739285714285714
Congo,2025,3,27.641935483870967,75.03225806451613,20.5,6.390322580645161,7.512903225806451
Congo,2025,4,26.970000000000002,79.43333333333334,3.9199999999999995,5.086666666666667,6.296666666666667
Congo,2025,5,25.97741935483871,83.16129032258064,3.37,4.661290322580645,4.9
Congo,2025,6,25.220000000000002,79.96666666666667,0.0,6.656666666666666,3.4166666666666665
Congo,2025,7,22.6,78.61290322580645,0.0,8.345161290322581,2.193548387096774
Congo,2025,8,21.903225806451612,75.80645161290323,0.0,9.5,1.8870967741935485
Congo,2025,9,24.273333333333333,74.33333333333333,0.87,9.9,2.1166666666666667
Congo,2025,10,25.070967741935487,77.48387096774194,3.65,7.448387096774193,1.967741935483871
Congo,2025,11,24.436666666666667,87.23333333333333,11.73,4.433333333333334,1.8599999999999999
Congo,2025,12,24.532258064516128,87.3225806451613,1.35,4.441935483870968,1.6096774193548387
Congo,2026,1,24.086666666666666,89.66666666666667,0.79,5.77,1.54
Congo,2026,2,23.342857142857145,91.71428571428571,0.28,4.885714285714286,1.5285714285714285
Costa Rica,2024,5,23.705882352941178,75.23529411764706,3.18,10.464705882352941,5.294117647058823
Costa Rica,2024,6,22.024137931034485,83.06896551724138,3.8,7.5344827586206895,4.655172413793103
Costa Rica,2024,7,19.02857142857143,91.0,3.1,7.960714285714286,4.321428571428571
Costa Rica,2024,8,18.448387096774194,87.3225806451613,0.5599999999999999,9.041935483870969,3.967741935483871
Costa Rica,2024,9,20.873333333333335,88.9,4.59,6.0633333333333335,2.6333333333333333
Costa Rica,2024,10,15.623333333333333,96.13333333333334,6.65,4.8,0.3
Costa Rica,2024,11,15.058620689655172,98.13793103448276,13.85,4.458620689655173,0.0
Costa Rica,2024,12,13.62258064516129,94.6774193548387,4.220000000000001,8.190322580645162,0.0
Costa Rica,2025,1,18.886666666666667,77.66666666666667,0.22000000000000003,9.073333333333332,0.0
Costa Rica,2025,2,21.035714285714285,69.67857142857143,0.12,9.014285714285714,0.0
Costa Rica,2025,3,20.638709677419357,71.41935483870968,0.03,8.02258064516129,0.0
Costa Rica,2025,4,21.346666666666668,72.6,1.1199999999999999,7.623333333333333,0.0
Costa Rica,2025,5,21.396666666666665,87.36666666666666,1.37,5.363333333333333,0.0
Costa Rica,2025,6,20.733333333333334,90.5,2.86,5.003333333333333,0.0
Costa Rica,2025,7,21.66774193548387,80.58064516129032,12.04,6.829032258064517,0.0
Costa Rica,2025,8,21.05806451612903,84.2258064516129,0.67,6.116129032258065,0.0
Costa Rica,2025,9,20.45,92.46666666666667,0.86,4.983333333333333,0.0
Costa Rica,2025,10,19.951612903225808,93.61290322580645,5.11,4.074193548387097,0.0
Costa Rica,2025,11,21.186666666666667,81.73333333333333,5.049999999999999,6.946666666666667,0.0
Costa Rica,2025,12,20.725806451612904,78.38709677419355,0.05,7.858064516129032,0.0
Costa Rica,2026,1,20.613793103448273,70.75862068965517,0.47,8.924137931034483,0.0
Costa Rica,2026,2,19.985714285714288,72.42857142857143,2.19,10.742857142857144,0.0
Cote D'Ivoire,2025,8,22.436363636363637,89.27272727272727,0.31,6.9363636363636365,0.7636363636363637
Cote D'Ivoire,2025,9,22.78666666666667,92.6,2.84,5.739999999999999,0.5766666666666667
Cote D'Ivoire,2025,10,23.14516129032258,94.80645161290323,1.2399999999999998,4.648387096774194,0.4741935483870968
Cote D'Ivoire,2025,11,22.633333333333333,92.8,0.4,4.306666666666667,0.26666666666666666
Cote D'Ivoire,2025,12,22.80322580645161,91.16129032258064,0.26,4.170967741935484,0.10645161290322581
Cote D'Ivoire,2026,1,22.57,86.7,0.03,4.19,0.11333333333333334
Cote D'Ivoire,2026,2,22.957142857142856,87.42857142857143,0.0,4.728571428571429,0.1285714285714286
Croatia,2024,5,22.058823529411764,61.05882352941177,6.390000000000001,9.758823529411766,5.235294117647059
Croatia,2024,6,26.96896551724138,51.13793103448276,0.7,10.020689655172415,6.655172413793103
Croatia,2024,7,31.289285714285715,40.25,0.43,7.703571428571428,7.785714285714286
Croatia,2024,8,32.274193548387096,38.67741935483871,0.33999999999999997,5.864516129032259,7.935483870967742
Croatia,2024,9,21.783333333333335,61.233333333333334,15.610000000000001,9.383333333333333,5.466666666666667
Croatia,2024,10,15.922580645161291,72.70967741935483,2.29,6.945161290322581,2.1870967741935483
Croatia,2024,11,7.403333333333333,76.6,5.95,6.886666666666667,0.85
Croatia,2024,12,4.429032258064517,77.64516129032258,0.18,7.945161290322581,0.7225806451612904
Croatia,2025,1,5.425806451612903,78.96774193548387,1.7000000000000002,9.890322580645162,0.9419354838709677
Croatia,2025,2,3.935714285714286,71.92857142857143,2.6199999999999997,5.778571428571429,1.2321428571428572
Croatia,2025,3,10.438709677419356,66.19354838709677,3.81,8.438709677419356,1.8516129032258064
Croatia,2025,4,15.26,60.43333333333333,1.79,9.706666666666667,3.14
Croatia,2025,5,17.506451612903227,61.0,6.49,7.861290322580645,3.6193548387096777
Croatia,2025,6,25.723333333333336,49.03333333333333,0.1,9.706666666666667,5.5633333333333335
Croatia,2025,7,24.561290322580643,56.87096774193548,4.86,7.303225806451613,4.367741935483871
Croatia,2025,8,22.89032258064516,60.774193548387096,1.46,6.351612903225806,3.07741935483871
Croatia,2025,9,18.123333333333335,78.63333333333334,2.77,5.673333333333333,1.7566666666666668
Croatia,2025,10,9.832258064516129,88.2258064516129,3.54,6.82258064516129,0.6161290322580646
Croatia,2025,11,4.253333333333333,88.93333333333334,0.5,6.2733333333333325,0.16999999999999998
Croatia,2025,12,1.2129032258064516,93.45161290322581,1.82,4.490322580645161,0.0
Croatia,2026,1,-0.5233333333333333,88.76666666666667,1.18,5.843333333333334,0.02666666666666667
Croatia,2026,2,3.6714285714285713,90.42857142857143,0.24000000000000002,5.457142857142857,0.028571428571428574
Cuba,2024,5,28.823529411764707,70.58823529411765,0.02,9.811764705882354,6.764705882352941
Cuba,2024,6,27.73,81.6,9.48,11.25,6.7
Cuba,2024,7,26.882758620689657,87.65517241379311,0.08,9.903448275862068,6.827586206896552
Cuba,2024,8,25.683870967741935,91.45161290322581,3.8,8.212903225806452,6.645161290322581
Cuba,2024,9,24.773333333333333,97.3,0.7,9.216666666666667,3.9
Cuba,2024,10,25.366666666666667,90.66666666666667,0.08,19.09333333333333,0.3
Cuba,2024,11,23.586206896551722,86.89655172413794,3.27,20.47241379310345,0.0
Cuba,2024,12,21.958064516129035,85.3225806451613,0.0,20.33225806451613,0.0
Cuba,2025,1,18.55666666666667,90.23333333333333,0.0,18.876666666666665,0.0
Cuba,2025,2,19.42142857142857,97.75,0.0,16.55,0.0
Cuba,2025,3,18.758064516129032,93.90322580645162,0.0,16.799999999999997,0.0
Cuba,2025,4,20.273333333333333,93.66666666666667,0.0,20.57,0.0
Cuba,2025,5,23.58,94.26666666666667,0.0,13.889999999999999,0.0
Cuba,2025,6,23.88,96.5,0.0,16.206666666666667,0.0
Cuba,2025,7,24.35483870967742,98.25806451612904,1.23,12.896774193548387,0.0
Cuba,2025,8,24.225806451612904,98.64516129032258,0.0,11.083870967741936,0.0
Cuba,2025,9,24.046666666666667,98.13333333333334,0.0,11.2,0.0
Cuba,2025,10,23.174193548387095,98.48387096774194,2.52,13.829032258064515,0.0
Cuba,2025,11,20.973333333333336,91.53333333333333,0.32,17.863333333333333,0.0
Cuba,2025,12,20.26451612903226,94.48387096774194,0.0,15.793548387096775,0.0
Cuba,2026,1,17.96333333333333,90.9,0.0,16.35,0.0
Cuba,2026,2,14.071428571428571,77.57142857142857,0.0,22.514285714285712,0.0
Cyprus,2024,5,27.058823529411764,52.76470588235294,0.0,26.123529411764704,6.588235294117647
Cyprus,2024,6,36.31666666666667,29.966666666666665,0.0,19.216666666666665,8.066666666666666
Cyprus,2024,7,36.089285714285715,33.214285714285715,0.28,17.196428571428573,8.428571428571429
Cyprus,2024,8,35.53225806451613,35.67741935483871,0.01,15.474193548387097,8.0
Cyprus,2024,9,32.31666666666667,40.1,0.06999999999999999,14.033333333333333,7.5
Cyprus,2024,10,26.47741935483871,42.45161290322581,0.0,10.47741935483871,5.22258064516129
Cyprus,2024,11,20.366666666666667,54.43333333333333,1.51,13.143333333333334,2.5966666666666667
Cyprus,2024,12,17.135483870967743,59.70967741935484,2.27,12.912903225806453,2.0451612903225804
Cyprus,2025,1,17.574193548387097,56.516129032258064,0.46,11.790322580645162,2.4000000000000004
Cyprus,2025,2,13.864285714285714,50.285714285714285,3.3,15.414285714285715,3.1750000000000003
Cyprus,2025,3,21.364516129032257,41.483870967741936,0.89,13.748387096774193,5.361290322580645
Cyprus,2025,4,22.15666666666667,44.7,2.88,13.676666666666668,6.543333333333334
Cyprus,2025,5,27.419354838709676,39.70967741935484,1.1900000000000002,10.325806451612904,7.793548387096774
Cyprus,2025,6,32.61333333333333,33.4,0.01,9.76,9.370000000000001
Cyprus,2025,7,34.49677419354839,37.645161290322584,0.0,9.406451612903227,8.95483870967742
Cyprus,2025,8,33.39032258064516,42.70967741935484,0.0,7.470967741935484,7.538709677419354
Cyprus,2025,9,29.873333333333335,48.766666666666666,0.0,8.12,5.016666666666667
Cyprus,2025,10,24.596774193548388,54.87096774193548,0.08,9.587096774193547,3.0548387096774197
Cyprus,2025,11,21.543333333333333,59.86666666666667,0.07,9.623333333333333,1.37
Cyprus,2025,12,14.399999999999999,75.80645161290323,3.9899999999999998,12.812903225806451,0.7354838709677419
Cyprus,2026,1,11.656666666666666,79.26666666666667,1.57,13.806666666666667,0.76
Cyprus,2026,2,14.285714285714286,83.0,0.01,14.157142857142857,1.0285714285714287
Czech Republic,2024,5,18.88235294117647,63.23529411764706,2.18,13.705882352941176,4.588235294117647
Czech Republic,2024,6,22.986206896551725,52.41379310344828,1.31,13.62758620689655,5.862068965517241
Czech Republic,2024,7,25.044444444444448,49.0,11.67,11.9,6.222222222222222
Czech Republic,2024,8,25.94516129032258,52.806451612903224,1.31,10.46774193548387,6.548387096774194
Czech Republic,2024,9,19.066666666666666,63.6,3.3500000000000005,16.736666666666668,5.1
Czech Republic,2024,10,12.490322580645161,75.19354838709677,1.15,12.051612903225806,1.7258064516129032
Czech Republic,2024,11,5.113333333333333,75.26666666666667,0.05,12.513333333333332,0.5633333333333332
Czech Republic,2024,12,3.5161290322580645,75.2258064516129,0.62,13.148387096774194,0.47419354838709676
Czech Republic,2025,1,2.2161290322580647,82.38709677419355,2.22,13.196774193548388,0.5709677419354838
Czech Republic,2025,2,0.6392857142857142,74.25,0.1,9.428571428571429,1.1321428571428571
Czech Republic,2025,3,7.061290322580645,64.29032258064517,2.37,9.703225806451613,1.7774193548387098
Czech Republic,2025,4,12.143333333333334,64.83333333333333,1.57,13.713333333333333,2.77
Czech Republic,2025,5,13.94516129032258,59.903225806451616,3.97,14.248387096774193,3.332258064516129
Czech Republic,2025,6,20.14,60.36666666666667,2.35,14.133333333333333,4.4399999999999995
Czech Republic,2025,7,20.54516129032258,63.67741935483871,2.17,13.103225806451613,3.364516129032258
Czech Republic,2025,8,19.4,62.193548387096776,1.52,10.696774193548388,2.7451612903225806
Czech Republic,2025,9,14.58,81.16666666666667,3.5500000000000003,13.403333333333334,1.2466666666666666
Czech Republic,2025,10,8.425806451612903,84.7741935483871,1.32,14.116129032258065,0.33548387096774196
Czech Republic,2025,11,2.4433333333333334,93.36666666666666,1.8599999999999999,9.013333333333332,0.08666666666666667
Czech Republic,2025,12,1.0806451612903225,93.25806451612904,0.27,9.129032258064516,0.0
Czech Republic,2026,1,-2.8466666666666667,89.56666666666666,4.1,11.036666666666667,0.0
Czech Republic,2026,2,-0.3,90.0,0.060000000000000005,9.057142857142859,0.0
Democratic Republic Of Congo,2024,5,31.664705882352937,58.23529411764706,0.11,8.952941176470588,8.882352941176471
Democratic Republic Of Congo,2024,6,31.46206896551724,49.48275862068966,0.01,8.058620689655172,9.586206896551724
Democratic Republic Of Congo,2024,7,30.74285714285714,47.357142857142854,0.0,8.971428571428572,9.607142857142858
Democratic Republic Of Congo,2024,8,31.916129032258063,42.096774193548384,0.0,11.016129032258064,9.64516129032258
Democratic Republic Of Congo,2024,9,28.716666666666665,62.06666666666667,0.61,8.8,8.866666666666667
Democratic Republic Of Congo,2024,10,27.86774193548387,69.7741935483871,10.11,8.074193548387097,5.983870967741935
Democratic Republic Of Congo,2024,11,26.9,76.9,15.35,4.866666666666666,5.526666666666667
Democratic Republic Of Congo,2024,12,29.032258064516128,69.16129032258064,10.24,4.812903225806451,8.061290322580644
Democratic Republic Of Congo,2025,1,27.719354838709677,72.06451612903226,3.14,6.541935483870968,7.119354838709677
Democratic Republic Of Congo,2025,2,27.788888888888888,73.81481481481481,1.2,5.214814814814815,8.6
Democratic Republic Of Congo,2025,3,27.75161290322581,74.87096774193549,18.370000000000005,6.300000000000001,7.538709677419354
Democratic Republic Of Congo,2025,4,26.91,79.66666666666667,6.04,4.8966666666666665,6.3533333333333335
Democratic Republic Of Congo,2025,5,25.97741935483871,83.16129032258064,3.23,4.629032258064516,4.848387096774194
Democratic Republic Of Congo,2025,6,24.990000000000002,80.83333333333333,0.0,6.739999999999999,3.3133333333333335
Democratic Republic Of Congo,2025,7,22.787096774193547,77.54838709677419,0.0,8.187096774193549,2.235483870967742
Democratic Republic Of Congo,2025,8,21.932258064516127,75.64516129032258,0.0,9.374193548387098,1.9258064516129034
Democratic Republic Of Congo,2025,9,24.273333333333333,74.33333333333333,0.75,9.886666666666665,2.1166666666666667
Democratic Republic Of Congo,2025,10,25.067741935483873,77.61290322580645,4.02,7.306451612903226,2.2161290322580647
Democratic Republic Of Congo,2025,11,24.353333333333335,87.36666666666666,9.94,4.296666666666667,1.7866666666666666
Democratic Republic Of Congo,2025,12,24.538709677419355,87.3225806451613,1.29,4.341935483870968,1.6
Democratic Republic Of Congo,2026,1,24.18,89.33333333333333,1.08,5.6,1.5333333333333334
Democratic Republic Of Congo,2026,2,23.314285714285713,91.71428571428571,0.26,4.785714285714286,1.557142857142857
Denmark,2024,5,18.58823529411765,62.76470588235294,0.9400000000000001,22.13529411764706,4.529411764705882
Denmark,2024,6,18.417241379310347,63.689655172413794,4.34,21.99310344827586,4.068965517241379
Denmark,2024,7,19.282758620689656,66.86206896551724,7.03,17.279310344827586,4.793103448275862
Denmark,2024,8,20.983870967741936,60.0,4.44,18.606451612903225,5.225806451612903
Denmark,2024,9,18.563333333333333,65.26666666666667,4.7,19.60666666666667,4.533333333333333
Denmark,2024,10,12.341935483870968,81.6774193548387,1.9800000000000002,20.55483870967742,1.4258064516129034
Denmark,2024,11,7.0600000000000005,83.26666666666667,1.4,19.43,0.29
Denmark,2024,12,5.741935483870968,86.87096774193549,1.7599999999999998,21.925806451612903,0.16129032258064516
Denmark,2025,1,3.541935483870968,87.64516129032258,3.2600000000000002,22.677419354838708,0.2967741935483871
Denmark,2025,2,2.292857142857143,83.07142857142857,0.2,17.385714285714286,0.6107142857142858
Denmark,2025,3,6.748387096774193,74.25806451612904,0.41000000000000003,18.45483870967742,1.4483870967741934
Denmark,2025,4,10.770000000000001,69.86666666666666,0.19000000000000003,14.403333333333334,2.0733333333333333
Denmark,2025,5,13.138709677419355,65.2258064516129,1.98,17.925806451612903,2.6903225806451614
Denmark,2025,6,17.146666666666665,68.03333333333333,3.68,23.566666666666666,3.6666666666666665
Denmark,2025,7,19.69677419354839,73.25806451612904,5.07,16.329032258064515,2.980645161290323
Denmark,2025,8,18.316129032258065,71.0,1.31,16.506451612903227,2.1870967741935483
Denmark,2025,9,16.26,80.66666666666667,6.06,20.936666666666667,0.8633333333333334
Denmark,2025,10,10.506451612903225,86.03225806451613,5.8500000000000005,22.506451612903227,0.22258064516129034
Denmark,2025,11,6.1433333333333335,89.03333333333333,0.88,19.603333333333335,0.03333333333333333
Denmark,2025,12,5.267741935483871,87.74193548387096,0.36,19.76451612903226,0.0
Denmark,2026,1,-0.19666666666666666,83.6,1.97,26.423333333333336,0.0
Denmark,2026,2,-2.371428571428571,76.85714285714286,1.73,36.51428571428571,0.0
Djibouti,2024,5,34.38235294117647,55.11764705882353,0.0,17.105882352941176,7.647058823529412
Djibouti,2024,6,36.241379310344826,49.55172413793103,0.11,15.979310344827585,8.310344827586206
Djibouti,2024,7,37.875,40.82142857142857,0.26,19.560714285714287,8.642857142857142
Djibouti,2024,8,35.86129032258064,48.67741935483871,9.61,19.65806451612903,7.967741935483871
Djibouti,2024,9,36.18,47.6,0.18,15.723333333333333,8.033333333333333
Djibouti,2024,10,32.483870967741936,58.0,0.07,15.616129032258065,9.46774193548387
Djibouti,2024,11,29.57,59.36666666666667,0.7999999999999999,18.273333333333333,8.09
Djibouti,2024,12,27.951612903225808,57.61290322580645,0.08,19.219354838709677,7.483870967741935
Djibouti,2025,1,26.677419354838708,60.54838709677419,0.18,19.374193548387098,7.809677419354839
Djibouti,2025,2,27.482142857142858,61.92857142857143,0.16999999999999998,18.342857142857145,9.935714285714285
Djibouti,2025,3,28.641935483870967,63.67741935483871,0.36,19.374193548387098,10.858064516129033
Djibouti,2025,4,30.77,58.86666666666667,0.03,17.653333333333332,11.973333333333333
Djibouti,2025,5,33.02258064516129,51.354838709677416,0.06,11.62258064516129,10.66451612903226
Djibouti,2025,6,36.28666666666666,43.3,0.0,11.376666666666667,10.153333333333334
Djibouti,2025,7,39.987096774193546,34.774193548387096,0.0,19.996774193548386,9.33548387096774
Djibouti,2025,8,35.541935483870965,48.903225806451616,1.53,17.09032258064516,9.174193548387096
Djibouti,2025,9,34.016666666666666,52.03333333333333,0.0,9.363333333333333,8.816666666666666
Djibouti,2025,10,30.90967741935484,56.54838709677419,0.0,11.725806451612904,7.396774193548388
Djibouti,2025,11,27.696666666666665,57.96666666666667,0.45999999999999996,18.08,5.776666666666667
Djibouti,2025,12,25.606451612903225,63.54838709677419,1.43,18.258064516129032,4.870967741935484
Djibouti,2026,1,24.98,62.43333333333333,0.54,19.71333333333333,4.736666666666666
Djibouti,2026,2,25.085714285714285,64.42857142857143,0.21,21.885714285714283,4.914285714285714
Dominica,2024,5,30.352941176470587,67.0,2.71,9.023529411764706,5.705882352941177
Dominica,2024,6,30.013333333333332,68.53333333333333,6.09,10.863333333333333,6.066666666666666
Dominica,2024,7,28.710714285714285,76.21428571428571,4.08,10.260714285714286,6.071428571428571
